,node_id,node_index,iteration,current_vector
  (71927, 0)	0.0023148148148148147
  (78244, 0)	0.004115226337448559
  (78245, 0)	0.012345679012345678
  (78443, 0)	0.009259259259259259
  (78444, 0)	0.033950617283950615
  (78445, 0)	0.0030864197530864196
  (78619, 0)	0.009259259259259259
  (78780, 0)	0.10288065843621398
  (87826, 0)	0.004629629629629629
  (92439, 0)	0.0030864197530864196
  (93309, 0)	0.012345679012345678
  (97029, 0)	0.0030864197530864196
  (98036, 0)	0.03935185185185185
  (98321, 0)	0.012345679012345678
  (99126, 0)	0.35493827160493824"
2400,696860129,65882,1,"  (72165, 0)	0.3333333333333333
  (72235, 0)	0.3333333333333333
  (89993, 0)	0.3333333333333333"
2401,696860129,65882,2,"  (65882, 0)	0.3333333333333333
  (72163, 0)	0.1111111111111111
  (72164, 0)	0.3333333333333333
  (89996, 0)	0.1111111111111111
  (96564, 0)	0.1111111111111111
  (98355, 0)	0.1111111111111111
  (99461, 0)	0.3333333333333333"
2402,696860129,65882,3,"  (65367, 0)	0.037037037037037035
  (72161, 0)	0.037037037037037035
  (72162, 0)	0.037037037037037035
  (72165, 0)	0.25925925925925924
  (72235, 0)	0.18518518518518517
  (72236, 0)	0.037037037037037035
  (89993, 0)	0.25925925925925924
  (89995, 0)	0.037037037037037035
  (96563, 0)	0.1111111111111111
  (96627, 0)	0.027777777777777776
  (98356, 0)	0.037037037037037035"
2403,696860129,65882,4,"  (65882, 0)	0.2345679012345679
  (69593, 0)	0.012345679012345678
  (70923, 0)	0.009259259259259259
  (72160, 0)	0.012345679012345678
  (72163, 0)	0.1111111111111111
  (72164, 0)	0.25925925925925924
  (72167, 0)	0.012345679012345678
  (72236, 0)	0.012345679012345678
  (72237, 0)	0.012345679012345678
  (72238, 0)	0.024691358024691357
  (89979, 0)	0.012345679012345678
  (89994, 0)	0.037037037037037035
  (89995, 0)	0.012345679012345678
  (89996, 0)	0.08641975308641975
  (96479, 0)	0.012345679012345678
  (96564, 0)	0.1111111111111111
  (96626, 0)	0.027777777777777776
  (96627, 0)	0.009259259259259259
  (98355, 0)	0.10802469135802469
  (98356, 0)	0.009259259259259259
  (99461, 0)	0.25925925925925924"
2404,696860129,65882,5,"  (65367, 0)	0.037037037037037035
  (65924, 0)	0.004115226337448559
  (69592, 0)	0.004115226337448559
  (69593, 0)	0.004115226337448559
  (69595, 0)	0.0030864197530864196
  (70923, 0)	0.0030864197530864196
  (72158, 0)	0.004115226337448559
  (72160, 0)	0.004115226337448559
  (72161, 0)	0.04526748971193416
  (72162, 0)	0.05349794238683127
  (72165, 0)	0.2016460905349794
  (72166, 0)	0.012345679012345678
  (72235, 0)	0.14403292181069957
  (72236, 0)	0.05349794238683127
  (72237, 0)	0.008230452674897118
  (72238, 0)	0.004115226337448559
  (72240, 0)	0.004115226337448559
  (89978, 0)	0.0030864197530864196
  (89979, 0)	0.007201646090534979
  (89990, 0)	0.0030864197530864196
  (89993, 0)	0.20061728395061726
  (89994, 0)	0.012345679012345678
  (89995, 0)	0.037037037037037035
  (89996, 0)	0.004115226337448559
  (96479, 0)	0.008230452674897118
  (96563, 0)	0.1111111111111111
  (96564, 0)	0.004115226337448559
  (96626, 0)	0.009259259259259259
  (96627, 0)	0.03858024691358024
  (96628, 0)	0.004115226337448559
  (98355, 0)	0.006172839506172839
  (98356, 0)	0.043209876543209874"
2405,366468461,72369,1,"  (93467, 0)	0.3333333333333333"
2406,366468461,72369,2,"  (72369, 0)	0.3333333333333333
  (72383, 0)	0.1111111111111111
  (93468, 0)	0.3333333333333333"
2407,366468461,72369,3,"  (65593, 0)	0.05555555555555555
  (73476, 0)	0.1111111111111111
  (93467, 0)	0.25925925925925924"
2408,366468461,72369,4,"  (72361, 0)	0.05555555555555555
  (72369, 0)	0.25925925925925924
  (72382, 0)	0.018518518518518517
  (72383, 0)	0.12345679012345678
  (93468, 0)	0.25925925925925924"
2409,366468461,72369,5,"  (65593, 0)	0.08950617283950617
  (72366, 0)	0.009259259259259259
  (72373, 0)	0.004629629629629629
  (72381, 0)	0.006172839506172839
  (73476, 0)	0.12345679012345678
  (93467, 0)	0.21399176954732507"
2410,2021899490,95777,1,"  (67972, 0)	0.25
  (95776, 0)	0.5
  (95778, 0)	0.25
  (95784, 0)	0.25"
2411,2021899490,95777,2,"  (66576, 0)	0.125
  (67973, 0)	0.08333333333333333
  (67975, 0)	0.0625
  (79815, 0)	0.375
  (95777, 0)	0.3125
  (95779, 0)	0.0625
  (95783, 0)	0.125
  (95785, 0)	0.125"
2412,2021899490,95777,3,"  (65357, 0)	0.041666666666666664
  (65869, 0)	0.0625
  (67972, 0)	0.21875
  (68581, 0)	0.0625
  (68588, 0)	0.015625
  (75863, 0)	0.027777777777777776
  (79814, 0)	0.21875
  (79816, 0)	0.041666666666666664
  (95776, 0)	0.21875
  (95778, 0)	0.15625
  (95780, 0)	0.020833333333333332
  (95782, 0)	0.046875
  (95784, 0)	0.16145833333333331"
2413,2021899490,95777,4,"  (65357, 0)	0.009259259259259259
  (66576, 0)	0.125
  (67970, 0)	0.005208333333333333
  (67973, 0)	0.07696759259259259
  (67975, 0)	0.12890625
  (68573, 0)	0.029513888888888888
  (68578, 0)	0.020833333333333332
  (68587, 0)	0.01953125
  (75862, 0)	0.027777777777777776
  (75863, 0)	0.013888888888888888
  (79813, 0)	0.1171875
  (79815, 0)	0.21875
  (95777, 0)	0.18880208333333331
  (95779, 0)	0.07161458333333334
  (95781, 0)	0.016927083333333332
  (95783, 0)	0.1015625
  (95785, 0)	0.10156249999999999"
2414,2021899490,95777,5,"  (65357, 0)	0.04832175925925926
  (65869, 0)	0.09114583333333333
  (67972, 0)	0.16536458333333331
  (67973, 0)	0.004629629629629629
  (68571, 0)	0.00564236111111111
  (68572, 0)	0.004231770833333333
  (68573, 0)	0.0030864197530864196
  (68576, 0)	0.005208333333333333
  (68581, 0)	0.07248263888888888
  (68582, 0)	0.006944444444444444
  (68585, 0)	0.006510416666666666
  (68588, 0)	0.06770833333333334
  (75858, 0)	0.001736111111111111
  (75861, 0)	0.009837962962962962
  (75862, 0)	0.013888888888888888
  (75863, 0)	0.03800154320987654
  (79812, 0)	0.0390625
  (79814, 0)	0.173828125
  (79816, 0)	0.038483796296296294
  (95776, 0)	0.14518229166666666
  (95778, 0)	0.12174479166666666
  (95780, 0)	0.036458333333333336
  (95782, 0)	0.054904513888888895
  (95783, 0)	0.0023148148148148147
  (95784, 0)	0.11722366898148148
  (96155, 0)	0.001736111111111111
  (96157, 0)	0.006510416666666666"
2415,5779558893,88063,1,"  (64973, 0)	0.3333333333333333
  (72979, 0)	0.3333333333333333
  (88064, 0)	0.3333333333333333"
2416,5779558893,88063,2,"  (68621, 0)	0.1111111111111111
  (68624, 0)	0.1111111111111111
  (87786, 0)	0.1111111111111111
  (88063, 0)	0.3333333333333333
  (94258, 0)	0.1111111111111111
  (94361, 0)	0.1111111111111111
  (96814, 0)	0.3333333333333333"
2417,5779558893,88063,3,"  (64973, 0)	0.18518518518518517
  (67053, 0)	0.027777777777777776
  (68620, 0)	0.037037037037037035
  (68621, 0)	0.037037037037037035
  (68624, 0)	0.037037037037037035
  (68627, 0)	0.037037037037037035
  (72976, 0)	0.027777777777777776
  (72979, 0)	0.18518518518518517
  (72980, 0)	0.037037037037037035
  (88064, 0)	0.25925925925925924
  (94362, 0)	0.037037037037037035
  (94380, 0)	0.1111111111111111
  (96832, 0)	0.027777777777777776"
2418,5779558893,88063,4,"  (64973, 0)	0.012345679012345678
  (65525, 0)	0.009259259259259259
  (67053, 0)	0.006944444444444444
  (68619, 0)	0.021604938271604937
  (68621, 0)	0.08333333333333333
  (68624, 0)	0.1111111111111111
  (68627, 0)	0.012345679012345678
  (68629, 0)	0.009259259259259259
  (68633, 0)	0.012345679012345678
  (72976, 0)	0.006944444444444444
  (72977, 0)	0.018518518518518517
  (72980, 0)	0.012345679012345678
  (72981, 0)	0.012345679012345678
  (87785, 0)	0.009259259259259259
  (87786, 0)	0.08333333333333333
  (88063, 0)	0.20987654320987653
  (88064, 0)	0.012345679012345678
  (94258, 0)	0.08333333333333333
  (94361, 0)	0.1111111111111111
  (94362, 0)	0.012345679012345678
  (94363, 0)	0.037037037037037035
  (96814, 0)	0.25925925925925924
  (96824, 0)	0.027777777777777776
  (96826, 0)	0.012345679012345678
  (96831, 0)	0.027777777777777776
  (96832, 0)	0.009259259259259259"
2419,5779558893,88063,5,"  (64973, 0)	0.12551440329218105
  (65525, 0)	0.006172839506172839
  (67053, 0)	0.03260030864197531
  (68619, 0)	0.0023148148148148147
  (68620, 0)	0.03909465020576132
  (68621, 0)	0.044238683127572016
  (68623, 0)	0.004115226337448559
  (68624, 0)	0.0360082304526749
  (68626, 0)	0.0030864197530864196
  (68627, 0)	0.044238683127572016
  (68629, 0)	0.0030864197530864196
  (68630, 0)	0.0030864197530864196
  (68633, 0)	0.007201646090534979
  (68635, 0)	0.004115226337448559
  (72959, 0)	0.0030864197530864196
  (72976, 0)	0.029513888888888888
  (72977, 0)	0.004629629629629629
  (72979, 0)	0.1347736625514403
  (72980, 0)	0.0360082304526749
  (72981, 0)	0.007201646090534979
  (87785, 0)	0.006430041152263374
  (87786, 0)	0.006430041152263374
  (88063, 0)	0.008230452674897118
  (88064, 0)	0.19341563786008228
  (92228, 0)	0.009259259259259259
  (92445, 0)	0.0030864197530864196
  (94258, 0)	0.006430041152263374
  (94361, 0)	0.004115226337448559
  (94362, 0)	0.053497942386831275
  (94363, 0)	0.012345679012345678
  (94365, 0)	0.004115226337448559
  (94380, 0)	0.1111111111111111
  (96814, 0)	0.012345679012345678
  (96822, 0)	0.007201646090534979
  (96824, 0)	0.009259259259259259
  (96825, 0)	0.012345679012345678
  (96831, 0)	0.009259259259259259
  (96832, 0)	0.037037037037037035
  (98255, 0)	0.009259259259259259"
2420,7782169026,80171,1,"  (80172, 0)	0.3333333333333333"
2421,7782169026,80171,2,"  (80150, 0)	0.3333333333333333
  (80151, 0)	0.16666666666666666
  (80171, 0)	0.3333333333333333"
2422,7782169026,80171,3,"  (80172, 0)	0.2777777777777778
  (81224, 0)	0.041666666666666664"
2423,7782169026,80171,4,"  (66178, 0)	0.013888888888888888
  (66400, 0)	0.013888888888888888
  (80150, 0)	0.2777777777777778
  (80151, 0)	0.1388888888888889
  (80171, 0)	0.2777777777777778
  (81205, 0)	0.013888888888888888
  (98450, 0)	0.020833333333333332"
2424,7782169026,80171,5,"  (65055, 0)	0.004629629629629629
  (69881, 0)	0.006944444444444444
  (80146, 0)	0.004629629629629629
  (80172, 0)	0.23148148148148148
  (81221, 0)	0.004629629629629629
  (81224, 0)	0.045138888888888895
  (94795, 0)	0.004629629629629629
  (94796, 0)	0.004629629629629629
  (98047, 0)	0.004629629629629629
  (98449, 0)	0.010416666666666666"
2425,366421019,96965,1,"  (68643, 0)	0.5
  (72477, 0)	0.3333333333333333
  (96941, 0)	1.0"
2426,366421019,96965,2,"  (68648, 0)	0.1111111111111111
  (72476, 0)	0.3333333333333333
  (96965, 0)	0.6111111111111112
  (98353, 0)	0.25"
2427,366421019,96965,3,"  (68643, 0)	0.3055555555555556
  (72425, 0)	0.037037037037037035
  (72428, 0)	0.037037037037037035
  (72477, 0)	0.35185185185185186
  (96941, 0)	0.6111111111111112
  (98354, 0)	0.25
  (98485, 0)	0.125"
2428,366421019,96965,4,"  (68648, 0)	0.1419753086419753
  (72424, 0)	0.012345679012345678
  (72426, 0)	0.012345679012345678
  (72427, 0)	0.012345679012345678
  (72444, 0)	0.012345679012345678
  (72476, 0)	0.35185185185185186
  (72488, 0)	0.041666666666666664
  (96965, 0)	0.4228395061728395
  (98353, 0)	0.2777777777777778
  (98486, 0)	0.0625"
2429,366421019,96965,5,"  (68643, 0)	0.21141975308641975
  (68651, 0)	0.004115226337448559
  (72413, 0)	0.012345679012345678
  (72425, 0)	0.05555555555555555
  (72426, 0)	0.004115226337448559
  (72427, 0)	0.004115226337448559
  (72428, 0)	0.05555555555555555
  (72435, 0)	0.020833333333333332
  (72443, 0)	0.004115226337448559
  (72445, 0)	0.018004115226337446
  (72477, 0)	0.3055555555555555
  (72487, 0)	0.041666666666666664
  (96941, 0)	0.4228395061728395
  (96971, 0)	0.004115226337448559
  (98354, 0)	0.2777777777777778
  (98485, 0)	0.15972222222222224
  (98487, 0)	0.020833333333333332
  (99517, 0)	0.012345679012345678"
2430,366429903,93161,1,"  (82513, 0)	0.3333333333333333
  (82523, 0)	0.3333333333333333
  (93162, 0)	1.0"
2431,366429903,93161,2,"  (82493, 0)	0.1111111111111111
  (82508, 0)	0.1111111111111111
  (82514, 0)	0.1111111111111111
  (82546, 0)	0.1111111111111111
  (93161, 0)	0.5555555555555556"
2432,366429903,93161,3,"  (82490, 0)	0.037037037037037035
  (82507, 0)	0.1111111111111111
  (82512, 0)	0.037037037037037035
  (82513, 0)	0.25925925925925924
  (82523, 0)	0.25925925925925924
  (82545, 0)	0.037037037037037035
  (93097, 0)	0.037037037037037035
  (93162, 0)	0.5555555555555556
  (93175, 0)	0.1111111111111111
  (93214, 0)	0.1111111111111111
  (93217, 0)	0.1111111111111111"
2433,366429903,93161,4,"  (68901, 0)	0.012345679012345678
  (82481, 0)	0.012345679012345678
  (82489, 0)	0.037037037037037035
  (82492, 0)	0.012345679012345678
  (82493, 0)	0.13580246913580246
  (82508, 0)	0.13580246913580246
  (82511, 0)	0.009259259259259259
  (82514, 0)	0.13580246913580246
  (82515, 0)	0.012345679012345678
  (82516, 0)	0.012345679012345678
  (82546, 0)	0.13580246913580246
  (93161, 0)	0.35802469135802467
  (93166, 0)	0.012345679012345678"
2434,366429903,93161,5,"  (82483, 0)	0.004115226337448559
  (82490, 0)	0.06172839506172839
  (82491, 0)	0.012345679012345678
  (82506, 0)	0.0030864197530864196
  (82507, 0)	0.13580246913580246
  (82509, 0)	0.009259259259259259
  (82512, 0)	0.05246913580246913
  (82513, 0)	0.20987654320987653
  (82515, 0)	0.004115226337448559
  (82516, 0)	0.004115226337448559
  (82521, 0)	0.004115226337448559
  (82522, 0)	0.004115226337448559
  (82523, 0)	0.20987654320987653
  (82538, 0)	0.004115226337448559
  (82540, 0)	0.004115226337448559
  (82542, 0)	0.004115226337448559
  (82544, 0)	0.004115226337448559
  (82545, 0)	0.053497942386831275
  (82637, 0)	0.0030864197530864196
  (93097, 0)	0.053497942386831275
  (93118, 0)	0.0030864197530864196
  (93162, 0)	0.35802469135802467
  (93167, 0)	0.012345679012345678
  (93175, 0)	0.13580246913580246
  (93214, 0)	0.13580246913580246
  (93217, 0)	0.13580246913580246"
2435,5733481788,71950,1,"  (68672, 0)	0.3333333333333333
  (71949, 0)	1.0
  (94118, 0)	0.3333333333333333"
2436,5733481788,71950,2,"  (68666, 0)	0.1111111111111111
  (71946, 0)	0.1111111111111111
  (71950, 0)	0.5555555555555556
  (71976, 0)	0.1111111111111111
  (71978, 0)	0.1111111111111111"
2437,5733481788,71950,3,"  (68664, 0)	0.037037037037037035
  (68672, 0)	0.25925925925925924
  (68675, 0)	0.037037037037037035
  (71945, 0)	0.1111111111111111
  (71949, 0)	0.5555555555555556
  (71977, 0)	0.037037037037037035
  (71998, 0)	0.027777777777777776
  (72289, 0)	0.037037037037037035
  (72319, 0)	0.037037037037037035
  (93241, 0)	0.1111111111111111
  (94118, 0)	0.25925925925925924"
2438,5733481788,71950,4,"  (68662, 0)	0.009259259259259259
  (68666, 0)	0.1111111111111111
  (68668, 0)	0.012345679012345678
  (71941, 0)	0.024691358024691357
  (71943, 0)	0.012345679012345678
  (71946, 0)	0.13580246913580246
  (71950, 0)	0.35802469135802467
  (71976, 0)	0.13580246913580246
  (71978, 0)	0.10802469135802469
  (71996, 0)	0.009259259259259259
  (71997, 0)	0.027777777777777776
  (72017, 0)	0.012345679012345678
  (72311, 0)	0.037037037037037035
  (72317, 0)	0.037037037037037035
  (80027, 0)	0.027777777777777776
  (92212, 0)	0.012345679012345678
  (93469, 0)	0.012345679012345678"
2439,5733481788,71950,5,"  (68657, 0)	0.004115226337448559
  (68660, 0)	0.004115226337448559
  (68664, 0)	0.053497942386831275
  (68665, 0)	0.004115226337448559
  (68672, 0)	0.20061728395061726
  (68675, 0)	0.04835390946502057
  (71940, 0)	0.024691358024691357
  (71942, 0)	0.012345679012345678
  (71945, 0)	0.13580246913580246
  (71949, 0)	0.35802469135802467
  (71977, 0)	0.05761316872427983
  (71991, 0)	0.009259259259259259
  (71994, 0)	0.0030864197530864196
  (71998, 0)	0.043209876543209874
  (72009, 0)	0.004115226337448559
  (72249, 0)	0.0030864197530864196
  (72250, 0)	0.0030864197530864196
  (72289, 0)	0.05246913580246913
  (72290, 0)	0.009259259259259259
  (72319, 0)	0.053497942386831275
  (93241, 0)	0.13580246913580246
  (93470, 0)	0.012345679012345678
  (94118, 0)	0.2016460905349794
  (95227, 0)	0.012345679012345678
  (96870, 0)	0.009259259259259259
  (96871, 0)	0.004115226337448559
  (96887, 0)	0.004115226337448559"
2440,5738377373,77962,1,"  (76222, 0)	0.5
  (76223, 0)	0.3333333333333333
  (77961, 0)	1.0"
2441,5738377373,77962,2,"  (67207, 0)	0.5
  (76221, 0)	0.1111111111111111
  (76224, 0)	0.1111111111111111
  (77962, 0)	0.6111111111111112"
2442,5738377373,77962,3,"  (69794, 0)	0.25
  (76220, 0)	0.1111111111111111
  (76222, 0)	0.3055555555555556
  (76223, 0)	0.2777777777777778
  (76225, 0)	0.037037037037037035
  (77954, 0)	0.1111111111111111
  (77959, 0)	0.1111111111111111
  (77961, 0)	0.6111111111111112
  (77977, 0)	0.25
  (92518, 0)	0.25
  (99963, 0)	0.25"
2443,5738377373,77962,4,"  (67207, 0)	0.3055555555555556
  (75049, 0)	0.125
  (76221, 0)	0.16666666666666666
  (76224, 0)	0.1419753086419753
  (76226, 0)	0.037037037037037035
  (77960, 0)	0.037037037037037035
  (77962, 0)	0.39814814814814814
  (77976, 0)	0.125
  (92515, 0)	0.25
  (95360, 0)	0.25
  (99964, 0)	0.25"
2444,5738377373,77962,5,"  (69794, 0)	0.2777777777777778
  (70803, 0)	0.041666666666666664
  (76220, 0)	0.16666666666666666
  (76222, 0)	0.19907407407407407
  (76223, 0)	0.23559670781893
  (76225, 0)	0.07201646090534979
  (77949, 0)	0.041666666666666664
  (77954, 0)	0.1419753086419753
  (77959, 0)	0.16666666666666666
  (77961, 0)	0.39814814814814814
  (77971, 0)	0.0625
  (77977, 0)	0.1527777777777778
  (92518, 0)	0.1527777777777778
  (97351, 0)	0.125
  (99962, 0)	0.125
  (99963, 0)	0.2777777777777778"
2445,8345435930,77617,1,"  (77618, 0)	0.3333333333333333"
2446,8345435930,77617,2,"  (77556, 0)	0.1111111111111111
  (77617, 0)	0.3333333333333333
  (77620, 0)	0.1111111111111111"
2447,8345435930,77617,3,"  (77555, 0)	0.037037037037037035
  (77618, 0)	0.18518518518518517
  (77619, 0)	0.1111111111111111
  (77623, 0)	0.037037037037037035
  (97259, 0)	0.037037037037037035"
2448,8345435930,77617,4,"  (77553, 0)	0.037037037037037035
  (77554, 0)	0.037037037037037035
  (77556, 0)	0.1111111111111111
  (77617, 0)	0.18518518518518517
  (77620, 0)	0.08641975308641975
  (78799, 0)	0.012345679012345678
  (79201, 0)	0.012345679012345678
  (96526, 0)	0.012345679012345678
  (98810, 0)	0.012345679012345678"
2449,8345435930,77617,5,"  (68533, 0)	0.004115226337448559
  (68545, 0)	0.004115226337448559
  (77555, 0)	0.06172839506172839
  (77607, 0)	0.004115226337448559
  (77618, 0)	0.12757201646090535
  (77619, 0)	0.1111111111111111
  (77623, 0)	0.037037037037037035
  (79194, 0)	0.004115226337448559
  (96527, 0)	0.012345679012345678
  (96528, 0)	0.004115226337448559
  (96532, 0)	0.004115226337448559
  (97259, 0)	0.037037037037037035
  (98811, 0)	0.012345679012345678"
2450,8344695575,77144,1,"  (99668, 0)	0.3333333333333333"
2451,8344695575,77144,2,"  (77144, 0)	0.3333333333333333
  (77180, 0)	0.1111111111111111
  (94093, 0)	0.1111111111111111"
2452,8344695575,77144,3,"  (77145, 0)	0.037037037037037035
  (77179, 0)	0.037037037037037035
  (77181, 0)	0.05555555555555555
  (94094, 0)	0.037037037037037035
  (99668, 0)	0.18518518518518517"
2453,8344695575,77144,4,"  (66780, 0)	0.023148148148148147
  (77139, 0)	0.012345679012345678
  (77142, 0)	0.012345679012345678
  (77144, 0)	0.18518518518518517
  (77173, 0)	0.012345679012345678
  (77180, 0)	0.09259259259259259
  (77182, 0)	0.012345679012345678
  (94093, 0)	0.08641975308641975
  (94248, 0)	0.012345679012345678"
2454,8344695575,77144,5,"  (68788, 0)	0.007716049382716049
  (77139, 0)	0.008230452674897118
  (77143, 0)	0.012345679012345678
  (77145, 0)	0.037037037037037035
  (77171, 0)	0.004115226337448559
  (77172, 0)	0.004115226337448559
  (77179, 0)	0.042695473251028807
  (77181, 0)	0.046296296296296294
  (77182, 0)	0.008230452674897118
  (77183, 0)	0.006172839506172839
  (77193, 0)	0.004115226337448559
  (94094, 0)	0.037037037037037035
  (94247, 0)	0.012345679012345678
  (94298, 0)	0.007716049382716049
  (99668, 0)	0.1213991769547325"
2455,5750509084,98279,1,"  (79761, 0)	0.25
